,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
765,765,1552,"yea, this weather are not it. i just walked 20 blocks and want to die. walk? sweat. train? sweat. bike? sweat. lyft? sweat with a bonus $83 price tag and traffic from hell.",2021-06-29 21:38:13+00:00,2021-06-29,2021-26
766,766,1553,"looking at the toilet bowl on train and saying ""bhaag gaya"". i still use that line once a month.",2021-06-29 21:34:43+00:00,2021-06-29,2021-26
767,767,1556,"our amtrak train literally broke mid tracks for two hours, no air conditioning, no rescue, no food, and somehow the worst part was being stuck in connecticut",2021-06-29 21:14:20+00:00,2021-06-29,2021-26
768,768,1557,just missed my train. nyc is trying to kidnap me,2021-06-29 21:11:52+00:00,2021-06-29,2021-26
769,769,1558,ah yes it is the season of peeling my ass off the subway seat,2021-06-29 20:37:03+00:00,2021-06-29,2021-26
770,770,1559,"so this morning a guy at 168th st station and broadway, the a train. started throwing pieces of a stroller around the platform yelling at people in english and his own gibberish. the cops came to ease the situation. they did, they did good... and so i got home safe to get high.",2021-06-29 20:27:39+00:00,2021-06-29,2021-26
771,771,1562,there is mosquitoes on the train what the fuck ????,2021-06-29 19:48:20+00:00,2021-06-29,2021-26
772,772,1563,"it is me, one of the folks who had to leave the train, now waiting for another 4. https: and and t.co and 8ei9qy6omk",2021-06-29 19:47:47+00:00,2021-06-29,2021-26
773,773,1564,the new york subway in the summer is the 9th circle of hell.,2021-06-29 19:31:37+00:00,2021-06-29,2021-26
774,774,1566,i pedal assist e bikes! barely broke a sweat (even in this heat)...and skipped the bumper to bumper uws traffic and the oppressive subway. only downside: destination was the dentist. https: and and t.co and kjblki3cta,2021-06-29 19:27:09+00:00,2021-06-29,2021-26
775,775,1567,"why not? are not going to enforce, so riders do not mask. saw 5 members of in tsq station yesterday all unmasked. they laughed when i pointed this out. no consequences, no action.",2021-06-29 19:26:37+00:00,2021-06-29,2021-26
776,776,1571,"i am at mta subway 42nd st and times square and port authority bus terminal (a and c and e and n and q and are and w and s and 1 and 2 and 3 and 7) in new york, ny https: and and t.co and ugmcddh521",2021-06-29 18:41:52+00:00,2021-06-29,2021-26
777,777,1572,"2,000 people a day: uh how am i supposed to get from here to the median of sands street? what is my safe path? what light phase do i go on? how does cross traffic know to expect me coming from the side? brooklyn cb2: we do not give two shits about you https: and and t.co and 3w9h8ernvc",2021-06-29 18:35:47+00:00,2021-06-29,2021-26
778,778,1573,"""aight so boom there i was starting a fight on the subway platform because this little light skinned nigga reminded me of trae young. and yeah he was 11 but still!"" https: and and t.co and p7h7dur6nr",2021-06-29 18:35:11+00:00,2021-06-29,2021-26
779,779,1574,"i get it, it sounds like whining. but i will be fine...i live near two subways. the transit advocate in me is disappointed...how can people give ever up cabs and cars for this in parts of city with no subway?",2021-06-29 18:16:39+00:00,2021-06-29,2021-26
780,780,1576,my fair fare metrocard expire tomorrow 06 and 30 i should receive the new fair fare metrocard today in mail but i have not. so what is going on how am i go ride the subway or bus on following day or month and week please help thanks have a great day.,2021-06-29 18:09:23+00:00,2021-06-29,2021-26
781,781,1577,last weekend my roommates and i were going crosstown they wanted to walk 8 blocks out of the way for late night a. i said no. showed b65 was 3 mins away. we waited at stop for 32 mins! we ended up calling a cab. needless to say my roommates now laugh when i say,2021-06-29 18:07:31+00:00,2021-06-29,2021-26
782,782,1578,"after a week of having to depend on the b65 and b45 i am reminded of why so many nyers shun the it is a life of want, filled with many indignities when compared to the subway, biking or (gasp) driving. a few examples:",2021-06-29 18:04:06+00:00,2021-06-29,2021-26
783,783,1580,i be thinking this going to happen to me after i take the train after 10 https: and and t.co and jxy6t2bwts,2021-06-29 17:26:39+00:00,2021-06-29,2021-26
784,784,1581,enjoy getting killed by the mets lmao. i am dreading the subway series so much this year,2021-06-29 17:26:28+00:00,2021-06-29,2021-26
785,785,1586,when da subway has better as fuck than you are apartment,2021-06-29 16:59:51+00:00,2021-06-29,2021-26
786,786,1587,you have to tell everyone your favorite subway station first,2021-06-29 16:54:34+00:00,2021-06-29,2021-26
787,787,1588,i do not ever want to experience the mta from my living room... https: and and t.co and zwltgutv5k,2021-06-29 16:43:15+00:00,2021-06-29,2021-26
788,788,1589,shout to the air conditioner on this train,2021-06-29 16:28:23+00:00,2021-06-29,2021-26
789,789,1592,i immediately regret not taking the subway down to penn. holy crow it is hotter than the surface of the sun,2021-06-29 15:36:53+00:00,2021-06-29,2021-26
790,790,1594,"we are on the last stop of the are train. so see the ""cleaning"". i would not lick those seats, lol.",2021-06-29 14:52:44+00:00,2021-06-29,2021-26
791,791,1597,thought about it in the train and i cannot stay silent any longer the 2019 mix of abbey road stinks. you cannot do a modern mix when the drums are in mono!,2021-06-29 14:40:35+00:00,2021-06-29,2021-26
792,792,1598,why are we holding so long at 42nd st pabt car 9658 e train,2021-06-29 14:39:23+00:00,2021-06-29,2021-26
793,793,1599,just stepped onto the j train. it smells like weed. nyc is healing,2021-06-29 14:26:44+00:00,2021-06-29,2021-26
794,794,1600,"someone really woke up today and said ""it is a great day to play harmonica for the first time ever for everyone on the 2 train this morning"" and followed through with that",2021-06-29 14:22:22+00:00,2021-06-29,2021-26
795,795,1601,gm how are train cars air conditioning set? at one temperature? pre set for each season at a specific setting?,2021-06-29 14:14:13+00:00,2021-06-29,2021-26
796,796,1602,please turn on the fans at the 168th st train station! 2 people have already passed out!,2021-06-29 13:57:52+00:00,2021-06-29,2021-26
797,797,1603,the a is the hardest working train in this city,2021-06-29 13:57:47+00:00,2021-06-29,2021-26
798,798,1604,"on my 10 min walk from the station to my office just now i saw an emotionally disturbed man running away from some bagel shop workers who were pursuing him for stealing a woman's purse. like the subway, canal st was already in decline, but it is gotten far worse the last year. https: and and t.co and 7bnwijcuru",2021-06-29 13:56:11+00:00,2021-06-29,2021-26
799,799,1606,this man screaming at his four children on the subway is really dampening my vibrations this morning.,2021-06-29 13:40:33+00:00,2021-06-29,2021-26
800,800,1608,will clifford be in a bag if he goes on the train?? https: and and t.co and fwscr8pmq8,2021-06-29 13:07:17+00:00,2021-06-29,2021-26
801,801,1609,where the duck is the c train?!?! i done need an e train!!!! come on,2021-06-29 12:53:34+00:00,2021-06-29,2021-26
802,802,1610,whew i had forgotten the very specific discomfort of a hot subway platform,2021-06-29 12:47:54+00:00,2021-06-29,2021-26
803,803,1612,"the nyc subway was a disaster before covid, and has only worsened since. the best and lyft prices have skyrocketed. 2 and 3rds of yellow taxis are gone, most permanently. traffic has been insane city wide. the returning nyc workforce is coming back to a commuting disaster in the making. https: and and t.co and v4vcaeyx1n",2021-06-29 12:38:51+00:00,2021-06-29,2021-26
804,804,1614,i have lived with the train in my backyard for a while. i honestly learned to love the noise because i cannot tune that out.,2021-06-29 12:01:17+00:00,2021-06-29,2021-26
805,805,1615,i feel like a rotisserie chicken at the train station,2021-06-29 11:59:30+00:00,2021-06-29,2021-26
806,806,1618,"mobile ordering starbucks on the train to be ready by the time you get off as you walk into the office like anne hathaway in the devil wears prada... a main character slay, i fear",2021-06-29 11:48:32+00:00,2021-06-29,2021-26
807,807,1619,i really need to start checking when the next train comes before i enter the depths of hell and wait in a 90deg underground station for 10 minutes,2021-06-29 11:39:45+00:00,2021-06-29,2021-26
808,808,1621,train takes you from jfk to penn station in 20 minutes,2021-06-29 11:27:26+00:00,2021-06-29,2021-26
809,809,1624,pretty sure when its this hot the union square train station is literally hell... like literally hell,2021-06-29 10:39:48+00:00,2021-06-29,2021-26
810,810,1627,"sigh, when sends you an email saying 'we recently were notified that you did not wear a mask on your ride' and all i do is wear a mask every single time! for everything!!on the bus and train and walking and car sharing ! everywhere.!! i really do not understand this. how?",2021-06-29 07:00:45+00:00,2021-06-29,2021-26
811,811,1629,"i kid you not i have seen them walk across their plush rugs with the same shoes they use on the subway. never in a black, asian, or any other person off colors house that i know, but this other group who are confused when i go to take my shoes off at the door.",2021-06-29 05:03:39+00:00,2021-06-29,2021-26
812,812,1632,i am hoping a) they enjoy it as much as i plan to b) i have not vastly overestimated the mta,2021-06-29 04:14:33+00:00,2021-06-29,2021-26
813,813,1633,ahhhhh i wish i was here for the subway series. enjoy it bro! hopefully it do not rain,2021-06-29 04:09:40+00:00,2021-06-29,2021-26
814,814,1636,listen that ending was very cmbyn with the train,2021-06-29 03:14:08+00:00,2021-06-29,2021-26
815,815,1637,mta stay stressing me out!,2021-06-29 02:59:48+00:00,2021-06-29,2021-26
816,816,1638,my daddy been driving the grin train for as long as i have been alive and a nigga still cannot get a free metro.,2021-06-29 02:37:12+00:00,2021-06-29,2021-26
817,817,1641,"turns out there is one (1) way around this: take the train to beacon (100 min) take a taxi to (or be driven to by a friend) stewart airport (20 min) rent a car for a normal amount ($70 and day) if desired, return the car to lga for no extra cost (!)",2021-06-29 02:33:51+00:00,2021-06-29,2021-26
818,818,1645,"new yorkers have the lowest center of gravity i have ever seen. i am out here bouncing around this subway tryina stand still, meanwhile these mfs have not budged",2021-06-29 02:05:24+00:00,2021-06-29,2021-26
819,819,1646,so special: the one time a year standing over the subway vents cools you down.,2021-06-29 01:40:14+00:00,2021-06-29,2021-26
820,820,1647,white people keep creeping deeper into brooklyn. i remember when all the white folks got off pn franklin ave c train. now the divider is the rockaway ave stop,2021-06-29 01:39:40+00:00,2021-06-29,2021-26
821,821,1649,"if you have not spent any time in the bowels of the nyc subway after a couple of days of blistering heat, you have not really lived. the entire thing becomes a giant turkish urine scented bathhouse.",2021-06-29 01:16:51+00:00,2021-06-29,2021-26
822,822,1650,"i am at mta subway brooklyn bridge and city hall and chambers st (4 and 5 and 6 and j and z) in new york, ny https: and and t.co and vxpf61asx9",2021-06-29 01:04:21+00:00,2021-06-29,2021-26
823,823,1654,why is it so fucking cold on the train i am shivering,2021-08-04 23:54:01+00:00,2021-08-04,2021-31
824,824,1655,"but now we have all these cops on the subway looking for someone to harass. and these videos are stunning. i was seeing a video every day of cops just ganging up and beating the shit out of someone over a subway fare. not a real crime, not violence. the cops bring the violence!",2021-08-04 23:52:49+00:00,2021-08-04,2021-31
825,825,1656,there was all this hoopla about a spike in crime on the subways which i knew had to be bs because it was just a spike in subway riders because no one was riding the subway for a year because of covid. of course it turns out it is just homeless people and some snowflake whiners.,2021-08-04 23:51:12+00:00,2021-08-04,2021-31
826,826,1657,"when in need, this is how new yorkers respond. also, can we please have a subway system that respects and gives dignity to all of its users?! https: and and t.co and qcchwkvhlb",2021-08-04 23:43:53+00:00,2021-08-04,2021-31
827,827,1659,"in one case, the police even admitted that he knew the person had paid his fare but aggressively and then violently engaged with the subway rider anyway because he said the guy had a ""threatening attitude."" i hate to think about what goes on. i just hide at home.",2021-08-04 23:40:14+00:00,2021-08-04,2021-31
828,828,1660,"there was all this (bogus) blabbering about crime on the subways, and now there are videos all over twitter of nypd cops assaulting people for supposedly failing to pay their subway fare. it is insanity. $2.75 and you get 4 cops beating you up.",2021-08-04 23:36:35+00:00,2021-08-04,2021-31
829,829,1661,"i am at mta subway 42nd st and times square and port authority bus terminal (a and c and e and n and q and are and w and s and 1 and 2 and 3 and 7) in new york, ny https: and and t.co and owbgzvtqhk",2021-08-04 23:33:53+00:00,2021-08-04,2021-31
830,830,1662,nothing like standing on a crowded train after a dental procedure as your anesthesia is wearing off .... this is the true new york experience,2021-08-04 23:17:39+00:00,2021-08-04,2021-31
831,831,1665,"i have never been more thankful for the noise cancelling capabilities of the airpods professional than on this d train full of drunk high school kids chanting ""let us go yankees!!"" on their way to the stadium. thanks, apple.",2021-08-04 22:50:59+00:00,2021-08-04,2021-31
832,832,1666,the best scent i ever smell in the subway is when somebody is bringin home a popeye's chickn bucket. i imagine it is for their children at home.,2021-08-04 22:48:18+00:00,2021-08-04,2021-31
833,833,1667,"what am i doing on an inbound train, passing the brooklyn bridge, wearing a mask from ,and also on a weekday night? https: and and t.co and 3w3gnxo9xt",2021-08-04 22:46:06+00:00,2021-08-04,2021-31
834,834,1669,"new york is not dead but something is def been a little off ever since the mta replaced ""passengers"" w the word ""customers"" in their announcements",2021-08-04 22:35:01+00:00,2021-08-04,2021-31
835,835,1670,have not seen a train this full in a longgggg time. though a rush hour train would probably normally be red https: and and t.co and 6qjmagwwlk,2021-08-04 22:25:30+00:00,2021-08-04,2021-31
836,836,1671,for your information car 5691 has the heater on.,2021-08-04 22:14:49+00:00,2021-08-04,2021-31
837,837,1672,"i think one of your doors just broke my hand. the conductor opened the doors as i approached so i started to walk in, then they closed on me and my hand was still stuck inside. if not broken, definitely bruising.",2021-08-04 22:09:05+00:00,2021-08-04,2021-31
838,838,1675,pigeons galore moynihan train hall at new york penn station https: and and t.co and dj5fxm89xp,2021-08-04 21:41:10+00:00,2021-08-04,2021-31
839,839,1677,"i was on the train and there was a woman who kept coughing. where was her mask? under her chin. a man finally yelled, ""come on, man!"" and then she proceeds to argue with him with said mask still under her chin. and then continues coughing. switches to another train car",2021-08-04 21:15:11+00:00,2021-08-04,2021-31
840,840,1678,cc: who has a phd in getting in the face of superspreaders on the subway,2021-08-04 21:11:47+00:00,2021-08-04,2021-31
841,841,1679,"warning signs (yellow amber, not red) face busy street perpendicular to bike route, xing can be triggered by timer (for school day), beg buttons, or motion detector on multi use path. i have seen these in a few nice towns https: and and t.co and fq9wzt5bxq",2021-08-04 21:03:32+00:00,2021-08-04,2021-31
842,842,1681,i do not and that is why i call it the port unauthorized &amp; the psychopath because things never right things to andrew mark cuomo's friends that we do not have a subway that takes us directly inside to our airports like in other cities like philadelphia &amp; chicago,2021-08-04 20:49:04+00:00,2021-08-04,2021-31
843,843,1683,"1 thing is for certain i can eat and drink but best beleive i will walk it right off , i have either walked or hit the subway for where i have gone everything is relatively close to my brother clutch",2021-08-04 20:42:15+00:00,2021-08-04,2021-31
844,844,1684,100% getting secondhand high on the subway right now...,2021-08-04 20:41:16+00:00,2021-08-04,2021-31
845,845,1687,people really choose to be mta cops to target poor people. https: and and t.co and akwgsva1tq,2021-08-04 20:02:03+00:00,2021-08-04,2021-31
846,846,1690,no i lost my receipt for a crosstown bus,2021-08-04 19:30:55+00:00,2021-08-04,2021-31
847,847,1692,got my first subway ticket. disrespectfully fuck off,2021-08-04 19:24:13+00:00,2021-08-04,2021-31
848,848,1693,4 train at the fulton station. been here for 10mins and the next train does not arrive for another 10mins.,2021-08-04 19:19:57+00:00,2021-08-04,2021-31
849,849,1695,"path does not allow video recording they are very strict with their rules specially that they have security guards all over specially in terminals like wtc, hob, 33, jsq, nwk &amp; exp",2021-08-04 19:19:42+00:00,2021-08-04,2021-31
850,850,1696,"i am completely convinced that the because their own delays, because there is no way that at 3 in the afternoon people should be waiting 15 20mins for a train. with no delays or accidents mentioned. but they want to raise fares.",2021-08-04 19:17:10+00:00,2021-08-04,2021-31
851,851,1701,we got to go to the subway series in september.,2021-08-04 17:58:07+00:00,2021-08-04,2021-31
852,852,1702,my walk from the subway to my work is two avenues. within that time i was catcalled 4 times within one block. i would like to feel safe! for once!,2021-08-04 17:49:00+00:00,2021-08-04,2021-31
853,853,1703,"i am not a true sadist, but i really enjoy watching people try making a phone call underground on the subway. ???",2021-08-04 17:41:52+00:00,2021-08-04,2021-31
854,854,1705,i deadass walk to the train from where i live it is 15 min! people be wylin when they say it is upstate shaking my head https: and and t.co and pbozcgylsm,2021-08-04 17:38:48+00:00,2021-08-04,2021-31
855,855,1708,i was going to drive to school today... but i was like no the train is valid... its 1:13 and my school is on the upper east side and i am still in fucking brooklyn,2021-08-04 17:14:20+00:00,2021-08-04,2021-31
856,856,1709,not someone filing their nails on the 1 train https: and and t.co and buhs8ecdpb,2021-08-04 16:47:21+00:00,2021-08-04,2021-31
857,857,1710,"still seeing way too much of this on the subways. and step up the public education now, please! https: and and t.co and i6ndqj37vj",2021-08-04 16:40:45+00:00,2021-08-04,2021-31
858,858,1711,"these b+ches maskless, in the subway, kiking on their phones. this is what them billions in nypd budgets going to. https: and and t.co and mahs1yecny",2021-08-04 16:26:14+00:00,2021-08-04,2021-31
859,859,1712,"i am at mta subway high st and brooklyn bridge (a and c) in brooklyn, ny https: and and t.co and 66xau5mhdh",2021-08-04 16:23:32+00:00,2021-08-04,2021-31
860,860,1713,"i am at mta subway brooklyn bridge and city hall and chambers st (4 and 5 and 6 and j and z) in new york, ny https: and and t.co and uukfgspy57",2021-08-04 16:18:20+00:00,2021-08-04,2021-31
861,861,1715,"i am at mta subway 14th st (a and c and e and l) in new york, ny https: and and t.co and yuuh7l0lu8",2021-08-04 16:08:43+00:00,2021-08-04,2021-31
862,862,1720,"super proud of myself for navigating the subway, alone.",2021-08-04 15:31:48+00:00,2021-08-04,2021-31
863,863,1722,"i am at mta 2 av &amp; e 23 st (m15 and m15 sbs) in new york, ny https: and and t.co and g7tbyny50s",2021-08-04 15:07:14+00:00,2021-08-04,2021-31
864,864,1723,"i am at mta bus 2 av &amp; e 42 st (m15 and m15 sbs) in new york, ny https: and and t.co and uevon78ygv",2021-08-04 15:00:13+00:00,2021-08-04,2021-31
865,865,1724,why is the q54 out of service!!! wfttttt he made us all get off!! i do not understand why i cannot get to work.,2021-08-04 14:58:47+00:00,2021-08-04,2021-31
866,866,1726,"i am at mta bus e 50 st &amp; 2 av (m15 and m15 sbs and m50) in new york, ny https: and and t.co and kutxobjfa6",2021-08-04 14:55:41+00:00,2021-08-04,2021-31
867,867,1728,"every single person in my n train car right now is wearing a mask except for the officer who was standing on the platform and stepped into the car. zero mask, not even around his chin or neck. please do better about requiring cops to wear masks.",2021-08-04 14:38:26+00:00,2021-08-04,2021-31
868,868,1729,"i am at mta bus m15 (2nd ave &amp; e 68th st) in new york, ny https: and and t.co and 4d5gz2zdfz",2021-08-04 14:36:16+00:00,2021-08-04,2021-31
869,869,1730,"the uptown express a train is a joke. dispatchers literally make it run slower and hold at stations to keep it running the same speed, or slower, as local c. what is the point of having it be express?",2021-08-04 14:34:00+00:00,2021-08-04,2021-31
870,870,1731,i do not understand why the q54 never shows up on time. i have been waiting at the bus stop since 10:05am.,2021-08-04 14:29:58+00:00,2021-08-04,2021-31
871,871,1733,"manhattan bound train, car 9841. car next to me is almost empty due to a sleeping person on the seats with large shopping cart. 10:11, pulling into queensboro now. thank you. https: and and t.co and it2f8nzq1c",2021-08-04 14:11:25+00:00,2021-08-04,2021-31
872,872,1734,"this is not a anti masking thread, i mask in subway and shops and such. it is a 'do not take your frustrations out on the people who really have done all they could' thread.",2021-08-04 14:11:20+00:00,2021-08-04,2021-31
873,873,1738,the city is struggling with the delta variant. numbers of infections are increasing but many want to ignore it and would take the subway without a mask .,2021-08-04 13:44:57+00:00,2021-08-04,2021-31
874,874,1739,my favorite thing to do on the subway is disassociate.,2021-08-04 13:28:41+00:00,2021-08-04,2021-31
875,875,1741,"i am at mta bus m31 and m57 (2nd ave &amp; e 57th st) in new york, ny https: and and t.co and rw68ygg6kb",2021-08-04 13:19:28+00:00,2021-08-04,2021-31
876,876,1742,"i am at mta bus e 50 st &amp; 2 av (m15 and m15 sbs and m50) in new york, ny https: and and t.co and vvjinkhrxj",2021-08-04 13:16:37+00:00,2021-08-04,2021-31
877,877,1743,did not miss waiting on the platform in summer for a delayed train. https: and and t.co and 9fy2ohcirs,2021-08-04 13:13:27+00:00,2021-08-04,2021-31
878,878,1744,"had to rush out the house to make it to the train on time. in hurrying out, i underestimated the amount of lotion i applied so i am spending these last 4 mins at the station dragging the bit of lotion in the crease of my inner elbows up my biceps.",2021-08-04 13:12:58+00:00,2021-08-04,2021-31
879,879,1745,"i am at mta bus 1 av &amp; e 34 st (m15 and m15 sbs) in new york, ny https: and and t.co and om8nmdhhh8",2021-08-04 13:11:20+00:00,2021-08-04,2021-31
880,880,1746,"i am at mta bus 1 av &amp; e 25 st (m15 sbs) in new york, ny https: and and t.co and ptbckizjrs",2021-08-04 13:05:07+00:00,2021-08-04,2021-31
881,881,1747,"i am at mta bus 1 av &amp; e 14 st (m15 and m15 sbs) in new york, ny https: and and t.co and 1xvw6vfwfr",2021-08-04 13:02:28+00:00,2021-08-04,2021-31
882,882,1748,"i am at mta bus allen st &amp; grand st (m15 and m15 sbs) in new york, ny https: and and t.co and jdjf3uzbmt",2021-08-04 12:51:49+00:00,2021-08-04,2021-31
883,883,1749,never forget people who purchased tickets to view a train wreck when you were the train.,2021-08-04 12:51:22+00:00,2021-08-04,2021-31
884,884,1750,oh my god i miss the 4 train! she pumps!,2021-08-04 12:40:21+00:00,2021-08-04,2021-31
885,885,1752,"i am at mta bus b38 and b38ltd and b44 and b44sbs bedford av &amp; lafayette av in brooklyn, ny https: and and t.co and odqieygszz",2021-08-04 12:16:22+00:00,2021-08-04,2021-31
886,886,1753,will train honor subway fare from flushing?,2021-08-04 12:04:24+00:00,2021-08-04,2021-31
887,887,1754,he cannot even get cops to wear masks in the subway. https: and and t.co and kleu9bxwzl,2021-08-04 12:00:38+00:00,2021-08-04,2021-31
888,888,1755,way to go... make the late train announcement 20 minutes after the train was to arrive!! impressive communication.,2021-08-04 11:57:05+00:00,2021-08-04,2021-31
889,889,1757,jada really be on mta pa system like wear a mask but he know the vibes.... we outside!!!!! https: and and t.co and hhrxmcc8nt,2021-08-04 11:17:53+00:00,2021-08-04,2021-31
890,890,1758,heyyyyy you know where you should never cut your nails???! on the fucking train at 5am,2021-08-04 09:30:54+00:00,2021-08-04,2021-31
891,891,1759,"car on a downtown 6 train. wondered why the car was empty, despite it being 3am. this be why. vomit https: and and t.co and 1vkxlczvpp",2021-08-04 07:00:27+00:00,2021-08-04,2021-31
892,892,1761,i definitely do not miss that 3 train to harlem at 148th i am good for a visit.,2021-08-04 04:27:08+00:00,2021-08-04,2021-31
893,893,1762,mad yonkers dudes about to miss the last metronorth train home if this continues,2021-08-04 04:13:12+00:00,2021-08-04,2021-31
894,894,1763,zeeky got to catch that last train to get to his amazon job.,2021-08-04 03:59:57+00:00,2021-08-04,2021-31
895,895,1764,"this is giving me ""please do not pack on the train, there is another train behind us""",2021-08-04 03:49:54+00:00,2021-08-04,2021-31
896,896,1766,"thanks mta pd car 722 for blaring your sirens repeatedly at 11:30pm in yonkers right next to an apt. bldg because you are upset someone double parked &amp; blocked in a non pd mta employee's personal car...which was illegally parked in an ""mta police only"" spot to begin with. https: and and t.co and hencjd1pm7",2021-08-04 03:34:40+00:00,2021-08-04,2021-31
897,897,1767,why is tha coney island d train setting at 14 th street,2021-08-04 03:33:54+00:00,2021-08-04,2021-31
898,898,1769,lox running a train on them laugh,2021-08-04 03:00:53+00:00,2021-08-04,2021-31
899,899,1771,it takes a real man to blast bieber love songs on the subway. what happened to headphones?,2021-08-04 02:43:46+00:00,2021-08-04,2021-31
900,900,1772,"full songs!? those metro north, nj transit and nyc subway commutes are going to hit different at 3:14a",2021-08-04 02:39:44+00:00,2021-08-04,2021-31
901,901,1778,"wow. and while the path and subways are still running, all of the escalators at the wtc ""transit hub"" are turned off since the mall is closed. what a joke!",2021-08-04 02:16:41+00:00,2021-08-04,2021-31
902,902,1780,i have heard better transitions on the a train my dude,2021-08-04 02:10:00+00:00,2021-08-04,2021-31
903,903,1783,these are great pics! you reminded me of the other pa1 (1965 2011 cars for the path subway system.) i rode them only a few times when i was little but the bright interiors were my favorite. i still miss them. https: and and t.co and 2ob7bbdt63,2021-08-04 01:53:41+00:00,2021-08-04,2021-31
904,904,1785,the daily grind of waiting for the subway in 96th &amp; broadway https: and and t.co and 5evzcsrw0w,2021-08-04 01:34:40+00:00,2021-08-04,2021-31
905,905,1786,does this mean we can finally get seats at the new moynihan train hall?,2021-08-04 01:33:02+00:00,2021-08-04,2021-31
906,906,1788,they have people sleep in the subway right now.,2021-08-04 01:12:31+00:00,2021-08-04,2021-31
907,907,1789,the ass i just saw on the slimmest nigga on this train,2021-08-04 01:08:01+00:00,2021-08-04,2021-31
908,908,1792,the problem with non mask wearers is they are hardly docile and probably want a fight. they may even be carrying a weapon.,2021-08-04 00:52:34+00:00,2021-08-04,2021-31
909,909,1793,you got to take a subway. you do not have to eat at a restaurant...,2021-08-04 00:51:16+00:00,2021-08-04,2021-31
910,910,1795,"people go so hard for a seat on the train, chill the fuck out",2020-09-27 23:53:30+00:00,2020-09-27,2020-39
911,911,1797,on the train and wow i lowkey missed it. or moreso the different era of life taking the train daily was,2020-09-27 23:42:28+00:00,2020-09-27,2020-39
912,912,1798,the manhattan train schedules this week are trashhhh.,2020-09-27 23:41:52+00:00,2020-09-27,2020-39
913,913,1801,i have not taken the train since march &amp; i feel like i am going to be very nervous my first time back underground.,2020-09-27 23:15:14+00:00,2020-09-27,2020-39
914,914,1802,knew i had 2 1 and 2 travel &amp; no bus safely for me to access at 4 5 am walking from linden houses to 3 train at pennsylvania to fordham than a bus gave them the facts but yet you schedule me 7 8 am god had me because man needed my job &amp; the benefits i worked to earn shaking my head,2020-09-27 22:59:13+00:00,2020-09-27,2020-39
915,915,1805,"even young, able bodied folks like myself struggle to climb these steep steps. the needs to ensure that all stations and all exits are accessible. this specific exit is by the concord village complex and many older folks who live there rely on this exit. (3 and 4)",2020-09-27 22:32:30+00:00,2020-09-27,2020-39
916,916,1807,"i am at mta subway atlantic ave and barclays center (b and d and n and q and are and 2 and 3 and 4 and 5) in brooklyn, ny https: and and t.co and c61qjbde30",2020-09-27 22:31:38+00:00,2020-09-27,2020-39
917,917,1812,this was already when schools were closed for students. we were going in to train for remote learning. it made no sense to be in the building when we were meeting via google meet. doe has a strange obsession with forcing people into buildings when it is not necessary.,2020-09-27 22:07:43+00:00,2020-09-27,2020-39
918,918,1813,"i am at mta subway 14th st and union square (4 and 5 and 6 and l and n and q and are and w) in new york, ny https: and and t.co and lbzz0ewp6q",2020-09-27 22:07:01+00:00,2020-09-27,2020-39
919,919,1815,"make your very own mask signs, just like the ones you see on our subways and buses just download and print. (transit system not included.) https: and and t.co and gam4wjsgnw",2020-09-27 22:06:12+00:00,2020-09-27,2020-39
920,920,1816,oh my god no air conditioner on this 6 train and it is about 90 degrees,2020-09-27 21:56:09+00:00,2020-09-27,2020-39
921,921,1817,go to the a train and be home before the next boat even arrives. problem solved.,2020-09-27 21:54:19+00:00,2020-09-27,2020-39
922,922,1818,"no, it was the are train",2020-09-27 21:43:14+00:00,2020-09-27,2020-39
923,923,1819,"i am at mta subway 14th st and union square (4 and 5 and 6 and l and n and q and are and w) in new york, ny https: and and t.co and pwvqqmh6q8",2020-09-27 21:41:20+00:00,2020-09-27,2020-39
924,924,1820,"i am at mta subway atlantic ave and barclays center (b and d and n and q and are and 2 and 3 and 4 and 5) in brooklyn, ny https: and and t.co and dekjmvoo66",2020-09-27 21:23:50+00:00,2020-09-27,2020-39
925,925,1822,today in the subway i got shoved and called fag thank you for gendering me correctly even though you are harassing me,2020-09-27 20:41:42+00:00,2020-09-27,2020-39
926,926,1823,remember when cats would panic if they was on the a and d train by accident after 59th street laugh i miss those days hahahaa!,2020-09-27 20:39:39+00:00,2020-09-27,2020-39
927,927,1826,"i am at mta subway brooklyn bridge and city hall and chambers st (4 and 5 and 6 and j and z) in new york, ny https: and and t.co and igdhcdbo2r",2020-09-27 20:07:25+00:00,2020-09-27,2020-39
928,928,1827,"if you are walking around on a crowded sidewalk or on a train platform on or on a train without a mask, you are advertising yourself as an asshole who is trying to kill me and i should get to hit you a couple of times with my cane.",2020-09-27 20:06:15+00:00,2020-09-27,2020-39
929,929,1828,our to for her wearing collar they took it away already but found a message on a subway wall at my mta station. https: and and t.co and nanrdrodlj,2020-09-27 20:04:37+00:00,2020-09-27,2020-39
930,930,1829,this is a fucking train wreck.,2020-09-27 19:58:17+00:00,2020-09-27,2020-39
931,931,1831,cau follow train? i am actually trynna see sum laugh,2020-09-27 19:27:44+00:00,2020-09-27,2020-39
932,932,1832,you all ever catch a whole row of queer women staring at you on the train ??,2020-09-27 19:20:53+00:00,2020-09-27,2020-39
